position,x,y
198,4.445130874022108,1.474925437984748
199,5.20129245324992,5.7290424018769075
200,2.0279635949390094,12.680722347195655
201,1.8649591794010627,5.307830990979049
202,0.5951480577241516,4.540918927055167
203,0.506944803614157,5.875134371823581
204,0.585518524885431,7.614046760425187
205,0.503015262406794,5.928705856417264
206,0.4497451339768971,2.427583270811746
207,0.3555522566963425,1.6817261361488922
208,0.9279866854623777,1.3645033419280472
209,0.19697815338813146,0.30975510409620216
210,0.16236679054604355,0.1910828025477707
211,0.210811034932159,0.21337579617834396
212,0.17737198901626527,0.19857994256767414
213,0.20932031751624486,0.16475175416423207
214,0.21064241589149357,0.15562428472542814
215,0.13289027505643028,0.08598726114649681
216,1.0197082647749005,0.7897696020536173
217,0.8283938749551686,0.09872611464968153
218,0.7278755965609292,0.1751592356687898
219,0.9941357726079274,0.25477707006369427
220,0.8540358390134689,0.16560509554140126
221,1.302491793111189,0.267515923566879
222,2.4460519024097493,0.24327077239350306
223,6.657043190816391,0.2417589801555941
224,14.979614966139243,1.1318161799550623
225,20.77116343006334,0.8945303896472472
226,3.0478097244382063,1.200280257733934
227,2.1810730662317948,1.0837919416422777
228,2.153301630900776,0.9203236940942399
